RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
395059,"San Jose, CA",33,667700,637700,610600,592100,580400,567500,541e3,509500,468500,445600,434700,430800,410900,394100,386100,403300,431300,455800,465700,468500,471300,486500,494400,498800,498e3,490800,493600,494600,506800,514100,516200,514e3,511e3,509500,503e3,484500,475100,47e4,477800,486800,490600,498500,495800,488100,480700,476700,480300,475600,478e3,487900,503100,523100,544300,569100,577600,581300,581500,588100,602600,609200,615900,620600,631300,638600,640700,645700,648e3,65e4,650700,655300,667500,675500,686900,692600,696200,701100,697900,705700,707700,716100,720600,729400,731400,738800,741600,748100,756500,769700,787200,805400,805500,805e3,798200,810100,807600,809700,807700,818900,824600,824200,829100,829700,837200,841900,842600,835800,836e3,847400,865300,866500,865700,872400,885800,897800,920400,939200,963e3,997100,1017700,1058300,1095700,1120500,1126500,1094100,1081900,1080200,1071500,1088300,1062100,1056100,1039400,
394355,"Austin, TX",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225400,228700,234400,237500,239300,237500,239400,239700,240100,240700,241200,246100,248500,249100,247300,247800,249e3,252500,252500,252500,253400,255300,260600,261500,264e3,264100,267800,268500,269600,268800,271700,271400,272100,273100,275100,277400,277e3,277800,277700,278600,279800,282900,284800,289400,288e3,288600,288e3,288e3,288400,290100,296700,298900,299600,294800,293300,292100,
395194,"Virginia Beach, VA",35,222500,219500,216100,210900,209900,209600,209900,208500,206800,205700,207200,209500,212e3,210500,209300,204500,202200,201200,204400,205900,203300,202100,204300,206300,207800,203800,202200,197800,199300,199500,201800,197e3,197600,199200,204700,200600,192100,182500,177800,172600,170900,173500,179e3,181200,179e3,178600,179e3,181500,183300,184600,187300,185100,184300,183700,190900,196300,196800,193400,192900,192200,192200,190600,19e4,192100,193800,198500,197800,197300,195100,193700,190900,19e4,191800,193700,192700,191500,189500,190500,190800,193300,193100,193900,192300,194800,196500,197600,200300,199500,203800,202400,204800,201600,199400,199400,202700,204200,203300,204e3,206600,207800,208100,206600,205300,205500,209600,212e3,214e3,214700,214200,214800,212400,214500,213300,213200,213200,215600,217600,218700,223100,225e3,227800,221900,222e3,218100,218500,216100,217400,218600,217800,217300,218600,
394902,"Nashville, TN",36,149900,149100,147400,145900,145300,144100,142900,142800,141800,140900,141100,142e3,142300,141100,138300,137900,138400,140200,141e3,141500,140600,141400,142300,142900,144300,142500,143200,141e3,141e3,140600,143400,144300,143800,142300,143300,143100,141400,140200,138400,137900,137600,141400,139700,138700,135600,139100,139100,140900,139600,14e4,140700,141400,143700,145300,146400,146800,145100,148300,149100,151100,149700,151500,154300,156400,159300,16e4,160200,158600,157800,159600,158200,162800,163900,167400,165200,167e3,168e3,169600,169200,169400,172100,175600,176400,177900,179300,181700,182900,183100,182100,182100,183700,187700,19e4,188500,19e4,190200,192500,193300,196e3,199400,202600,205500,208e3,212500,212700,215500,217400,220300,221800,221800,222700,223100,224700,227500,231200,232700,236e3,236700,241e3,243700,248200,250700,248900,247100,243700,246500,245600,249e3,25e4,256100,259300,
394862,"Milwaukee, WI",37,192e3,186600,181700,176700,174500,173900,176200,175600,175500,175200,174200,172600,169500,166800,162800,161e3,159800,161800,163100,166600,167600,169600,171800,180300,182200,178700,170100,164900,168400,173e3,176e3,174200,172800,177e3,179100,186600,177800,170500,161100,161400,167100,166500,169500,166700,163900,165100,166e3,167200,161900,161400,160200,161500,162900,166800,168500,168300,157200,159800,161700,174e3,174200,173400,172400,170900,173300,174500,175400,172900,170900,171500,171700,171500,170500,169100,170500,170200,175900,177300,181300,179500,182600,186300,186e3,185800,181900,185900,188300,190500,187900,193700,191500,193700,182300,183600,177400,182600,182600,188600,186100,188500,185900,186500,185500,189800,190200,189700,192900,196100,198500,197300,197800,198500,198600,199600,199400,200300,203500,205400,207500,207200,205400,206700,203300,207700,207400,207100,207900,210200,214500,213500,207500,
394714,"Jacksonville, FL",38,211800,203600,177500,169200,168400,166400,163200,158400,157500,154100,157700,174e3,176200,167400,141400,135700,137400,139300,135900,131400,132500,134300,138200,149700,150900,147500,130500,125600,120900,118400,114e3,113600,115600,119400,120900,13e4,131800,132e3,119700,117100,116500,119900,116800,118e3,117600,122800,114100,116e3,107900,110200,103700,102500,99900,98100,97900,100100,103400,108200,114900,120400,118700,115300,108400,108800,106400,109200,113700,118500,120500,118400,115800,114900,112e3,110800,105100,106200,110400,112800,115200,116e3,118e3,117700,112300,113700,114900,118900,119400,120700,124e3,123800,123500,121300,117600,118300,119100,140900,144e3,147800,136400,138400,137600,136300,134600,136400,137e3,138500,142600,167700,174300,176800,157800,155300,153200,153200,149800,148700,148300,153800,159300,178200,183900,185600,171200,170800,172200,171400,170800,168600,174900,178800,180600,202300
394849,"Memphis, TN",39,112900,110800,105200,103700,102200,104800,103500,102800,97200,93300,89900,94600,98200,99800,95400,95900,98300,103400,106800,111600,114e3,113900,110600,104e3,99900,1e5,103400,103300,96e3,90300,89400,91400,99900,101200,103200,100900,99300,95900,88700,87500,84600,86300,91500,96100,96200,93e3,95300,95500,95e3,92100,91900,90500,92400,93400,96500,98100,104500,106500,109700,108500,107100,102600,100100,104200,111100,112300,113400,112600,114100,114100,115300,118800,121900,121e3,123100,120200,125600,125e3,125600,129500,130100,130600,126e3,127900,130700,130400,128600,128e3,125800,125800,126400,126800,124600,123100,123800,125e3,125700,129900,132500,134900,134200,137300,135800,136400,136500,139600,139100,138400,137e3,138700,139300,140900,139600,140300,142200,146500,151e3,153100,155e3,153300,152500,151700,152900,152500,150700,148200,148e3,150800,152500,153200,152e3,
394935,"Oklahoma City, OK",40,103500,105300,105600,109100,108700,110800,108500,108900,107400,105800,106600,107700,111800,111e3,111800,112700,114100,114e3,113400,112900,113100,111300,108600,107300,110900,115500,116700,115300,112300,110200,109500,110300,113900,114600,116600,116700,116500,114700,115600,114800,116400,114900,117200,118e3,117500,117400,118600,121500,121700,121e3,121200,120900,120900,121400,125600,129e3,131700,130200,130700,128900,131100,129500,129500,128300,13e4,132500,133600,132800,131500,129800,130100,130600,133400,133900,134e3,133600,134400,135200,136400,137600,138100,139900,141100,142300,139400,137400,14e4,145200,148700,148500,147700,149e3,148400,148300,150500,151900,151300,148100,144700,145500,144e3,143900,143800,145100,146200,145400,147500,147600,147700,147100,148200,149200,149100,148100,147800,146100,146800,147500,147e3,148500,148100,147e3,146800,145900,147800,148e3,150700,154300,154800,156600,159700,
394807,"Louisville-Jefferson County, KY",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131400,129200,128400,126500,128100,130100,132300,132500,134100,135700,136e3,135100,132300,133400,133100,138800,143600,148200,149200,149700,148700,146700,144e3,146700,149e3,156200,157500,158800,153700,152e3,152e3,153800,156200,158e3,159300,158600,158100,158400,159400,158800,157100,156400,157400,158100,159100,158300,159800,161900,164300,167e3,169e3,173600,170900,168400,165300,165400,167400,165700,165700,165900,167200,172300,171400,
394669,"Hartford, CT",42,236300,233900,225400,215700,209200,207900,209e3,210900,215100,213900,212300,212400,217300,216400,211900,206800,205900,203e3,201800,201900,207400,213300,217800,222300,225500,222900,217400,208700,208e3,206900,205800,208600,216300,225400,228600,223500,220700,219700,217800,212300,206300,201e3,203600,203300,206900,202800,203900,203300,205300,201800,204700,203700,206900,201500,198800,200400,201600,208300,206500,204e3,198200,199600,203e3,206e3,205e3,206600,206900,207300,206600,205e3,207500,210800,211300,207e3,202700,201400,202900,202200,203100,200700,203700,203200,199700,195900,196700,200400,200200,200600,198600,198500,197800,198500,197700,198100,199300,206900,207300,207400,205700,207100,204800,201300,204600,209100,208200,204800,204300,206600,205600,203200,202100,203100,205900,206600,206100,205900,208200,209400,211200,214400,221600,224700,223500,217400,215500,214600,212300,209700,208400,213900,215e3,
395022,"Richmond, VA",43,209700,209400,206300,201700,200700,200900,199700,199e3,195700,196800,194500,199500,196500,194200,189200,187100,184400,182700,183800,187500,188600,190700,191200,194100,190500,190100,184700,181e3,174800,177500,178600,179200,177300,177300,178900,176300,175300,173600,169100,164900,163300,166100,170400,170200,169700,171600,168e3,166500,162e3,167100,167800,170400,171300,170900,171e3,168800,172700,176500,178600,177800,174200,175100,176200,180200,18e4,183600,183200,185100,179e3,178200,177900,179500,180200,180500,182200,183800,185200,187900,187800,189e3,189100,194e3,193300,196e3,193100,193200,194500,195e3,197700,196400,195500,194700,193300,195900,199100,200400,200500,199600,201e3,201e3,201800,202300,204600,205100,208400,207500,207500,207800,209800,212200,211600,210900,211100,210600,211700,209100,211400,217400,222800,224400,221800,223500,222e3,222e3,222100,223500,225700,227100,234900,238300,242300,
394910,"New Orleans, LA",44,144300,147500,152100,152e3,154700,156800,158400,153400,148e3,145500,146300,151400,152500,153300,152200,153300,157300,158400,160300,160500,161200,158600,157200,153700,156500,157700,159800,156600,152600,149800,148700,154e3,156900,161e3,156700,156300,147300,140900,135800,140200,142700,146600,147900,147900,148200,145100,142600,139200,138300,142600,144800,150300,148500,151500,151700,156300,154100,151600,154400,156700,159500,160600,162400,163100,162300,160700,161200,161500,162700,160700,154700,154e3,158300,163e3,162500,162300,162500,164600,164500,165300,166900,167100,164e3,164500,166200,171900,171100,171500,171500,172100,172800,174100,173800,174300,173500,177e3,175800,176800,176400,178400,179e3,178800,179300,178400,179900,180100,184600,184400,186500,185700,187300,187600,191100,193e3,194100,194100,192500,196300,195400,198500,193300,192400,190200,196200,197800,199900,197300,197200,195700,195400,194900,
394425,"Buffalo, NY",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121300,121500,122700,122200,122600,120700,123500,122200,123800,122100,124e3,124400,124900,123900,123300,126200,129800,132e3,128400,124800,123800,125500,126100,127e3,128100,129600,129800,131200,133200,133800,133300,133100,135400,136700,136400,139400,138900,140600,139100,141900,145500,148300,146900,142400,138100,141100,143100,147800,145500,147800,146200,147500,
395012,"Raleigh, NC",46,178300,175800,172600,173100,174300,176800,174800,175100,170800,170400,172500,178100,179e3,173900,167600,164200,164700,167800,17e4,170700,173500,175800,180900,177900,177400,176e3,173900,177200,174700,175100,172400,172600,177600,179300,18e4,180100,177900,176800,175400,175900,174400,176700,173300,175e3,170600,176400,173700,174400,171400,176700,175e3,174900,171800,172100,172300,170700,175200,177600,180700,179800,178700,181900,181200,180800,181200,183900,188500,190900,190900,191400,186900,185100,182e3,183700,186500,186900,187700,185e3,186e3,188e3,191500,194200,197100,200300,204900,205500,210300,212500,215600,214400,214200,215200,216900,217600,218700,217800,218500,218500,218900,221100,221600,223800,224e3,223900,223800,223900,228200,231e3,232800,234800,234100,235100,235300,237200,236600,237e3,238200,240200,242900,250700,257200,261500,259300,256600,253600,251800,253500,251800,253600,254e3,256100,
394388,"Birmingham, AL",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132700,132300,128e3,124600,127400,137400,143100,142600,138400,135900,137200,134900,134200,131600,129800,125200,123900,127500,134400,137700,138600,139800,139800,139100,139100,142600,143900,144200,141700,142300,140600,139900,140800,139700,140200,142e3,144e3,145900,144800,147100,148100,150400,148900,148400,147100,149700,150500,153600,154700,156200,156700,156100,152800,152e3,152800,157e3,163600,164200,165200,160900,174800,180400,178700,168900,164500,167700,164900,168200,168200,171900,172300,173800,
395053,"Salt Lake City, UT",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231700,229400,232600,232500,236e3,235400,236200,234100,233200,237600,239600,242800,243400,245200,245400,244800,238500,239500,240700,247600,249200,250100,251700,256100,255900,257500,256100,257600,257700,258200,260200,264200,265900,266800,264700,267500,268700,271300,271200,275800,276500,279500,282300,286600,288800,288100,284800,284500,290700,300600,305300,308e3,309700,312600,311200,310200,312e3,312800,315400,319900,325700,329400,325600,328600,
395031,"Rochester, NY",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115e3,116900,118100,118500,121200,117900,114900,112900,115400,116e3,116100,115700,118400,119300,122600,122500,123100,120700,121900,122e3,121900,120800,119500,121200,122900,125900,125200,124400,122900,120300,121300,121100,123800,122900,123100,124400,125200,124600,123200,122100,121800,122100,120900,120700,121400,122200,122600,119600,121e3,121300,124900,122800,123100,119500,119e3,118900,119900,123e3,123400,124800,123800,123200,122700,123700,123400,130400,134500,145600,149900,149e3,143300,142300,143200,143800,141100,143e3,144e3,143500,143200,149500,154900,153e3,142e3,133400,131e3,132400,130300,131e3,13e4,129200,127700,130300,136e3,138700,138900,137600,138200,139e3,138800,138400,136800,
394640,"Grand Rapids, MI",50,122800,117800,117500,114200,113600,111700,108100,106400,105500,99800,94800,88300,88500,83500,81900,79300,86300,91800,97100,99e3,99100,99900,99600,98100,99800,99700,101900,1e5,97e3,92200,90600,90900,91900,94400,97200,99100,94900,91400,91700,95900,100100,101e3,96300,93800,95800,100900,100700,95500,94500,96400,102800,105900,109300,109400,107800,109400,110900,114100,112400,114200,117100,120400,120700,119400,119300,122500,124e3,125100,122e3,122100,120700,122800,123300,125e3,126200,128700,133300,134800,135600,134e3,134500,133600,135e3,135e3,136500,137400,137600,139400,140700,143600,144e3,144400,144400,146800,147100,149400,148300,149500,149300,150900,152100,152600,153600,155800,157500,159900,160400,161600,163700,165700,167400,166700,166300,164900,165400,165600,169600,170400,174300,176100,181100,181e3,182600,181e3,182200,182600,183900,185100,185700,185500,187600,
395167,"Tucson, AZ",51,204200,201800,200100,192e3,189900,184200,183900,178900,176500,175100,171400,172100,166900,165200,162800,160100,160400,158e3,163100,160900,161100,155700,161100,160300,161600,157200,154200,150100,146300,146400,149200,145400,142100,136600,136500,136300,133700,133e3,129100,126400,121900,121100,121900,121800,122400,123600,128300,129400,131100,132200,135e3,136100,134900,138600,143700,146400,146e3,150300,154500,156200,152500,153700,155600,158800,157800,158300,158100,158400,159500,159500,160800,160500,162500,161800,160500,157800,159200,159300,162700,163e3,158800,152700,149900,152900,156700,156800,157800,157400,157900,158e3,158800,161100,161200,164e3,164700,168600,168700,171100,171800,173600,173600,175400,175100,174500,173700,172700,175500,177800,180600,180800,182300,180900,179500,174800,181200,181700,191500,194600,203700,206400,206100,208400,207300,204700,199800,197200,200400,202700,204800,202500,205300,
753924,"Urban Honolulu, HI",52,370900,360900,360800,361100,389200,406e3,394400,393300,393900,418300,395300,386100,389800,400500,411200,400100,424e3,405800,408e3,387600,397800,406300,405400,411400,408400,415e3,415400,408800,418400,413100,422200,413600,417500,421e3,409300,412e3,414300,427800,431700,407700,399200,382200,392400,403800,431100,441200,425800,426e3,425300,442e3,436600,434800,431100,419500,424700,425e3,438100,440300,439e3,435800,442800,469700,461300,467600,446300,465200,461600,459500,448200,457e3,473100,485300,480600,472700,474200,478800,478100,465800,467600,474300,488300,481200,481200,47e4,472300,472700,481e3,473800,468400,480700,488400,495600,49e4,499100,498700,542800,551500,566400,531e3,526600,538400,534300,536200,532800,540900,539600,542100,542e3,542600,536200,539200,551500,564300,565100,570300,564700,565900,565600,561700,567700,560300,562900,568200,571200,584900,578900,576800,569e3,574700,575500,594800,
